bgg_id,name,overall_rank,community,manual_label,community_type,average_rating,average_weight,owned,year_published,degree,weighted_degree_strength,betweenness,weighted_clustering,degree_rank,strength_rank,betweenness_rank
341496,Caesar's Empire,2276,35,Cooperative trick-taking + deduction,taste_cross_over,7.16687,1.5556,2552,2022,66,10.12250731140375,0.0,0.029768900229545682,2389,2401,175
157096,Historia,2277,8,Medium worker-placement euros,taste_specialist,6.85852,3.1024,3089,2014,70,13.646116614341734,0.0,0.03175827921719501,2302,2215,175
208773,Quartermaster General: 1914,2278,20,Historical wargames + conflict strategy,taste_specialist,7.53461,2.68,1904,2016,82,11.005510948598381,0.0,0.015953848704608423,1861,2354,175
235375,Spirits of the Forest,2279,23,Fantasy adventure / deck-building gateway,taste_cross_over,6.74255,1.3889,7177,2018,79,21.05234784632921,0.0,0.041649227452146734,1990,1734,175
216428,Seikatsu,2280,13,Puzzle / nature tableau builders,taste_cross_over,6.94949,1.4706,3274,2017,64,6.987141631543634,0.0,0.024745243194294275,2423,2486,175
128667,Samurai Sword,2281,9,Amerithrash / miniatures / LCG,taste_specialist,6.67694,1.7611,7752,2012,105,24.669475987553593,0.0,0.03398964797535454,829,1514,175
326937,Unmatched: For King and Country,2282,16,Unmatched / skirmish series cluster,franchise_series,8.18585,2.5714,4228,2023,82,19.90454016625881,0.0,0.03200438945697777,1861,1825,175
223376,A Song of Ice & Fire: Tabletop Miniatures Game – Stark vs Lannister Starter Set,2283,9,Amerithrash / miniatures / LCG,taste_specialist,8.04425,3.0,2585,2018,87,9.782214827835556,0.0,0.01804005970613933,1618,2409,175
226634,The Thing: Infection at Outpost 31,2284,9,Amerithrash / miniatures / LCG,taste_specialist,7.23571,2.3333,4178,2017,88,9.747671164572235,0.0,0.020016465325004455,1566,2411,175
304510,Pampero,2285,2,Current heavy euro engine builders,taste_specialist,7.46227,3.9286,2784,2024,91,25.393042325973507,0.0,0.037466735543294064,1400,1467,175
136280,La Boca,2286,10,BGG Golden Age canon,temporal_canon,6.92866,1.3626,2486,2013,68,7.229772217571733,0.0,0.022995841872638555,2346,2481,175
233208,D-Day Dice (Second Edition),2287,12,Dungeon crawl / cooperative campaign adventure,taste_specialist,7.42368,2.125,3469,2019,68,10.418111518025396,0.0,0.024625411239887318,2346,2384,175
123499,City of Iron,2288,8,Medium worker-placement euros,taste_specialist,7.13722,3.2295,2268,2013,75,8.148917540907856,0.0,0.01951599179808042,2158,2461,175
1117,You're Bluffing!,2289,10,BGG Golden Age canon,temporal_canon,6.57991,1.6294,8870,1985,111,36.752435475587845,0.0,0.03991399844912975,701,1026,175
308989,Bristol 1350,2290,25,Party / family / social deduction,taste_cross_over,6.8878,1.625,7936,2021,85,21.35586209595203,0.0,0.038956865729757234,1719,1716,175
387515,Kavango,2293,19,Recent releases / new-hotness cluster,temporal_artifact,7.86889,2.2667,2122,2024,89,15.346868179738518,0.0,0.028120347416728385,1506,2100,175
16267,Trans Europa,2295,10,BGG Golden Age canon,temporal_canon,6.65089,1.4056,4003,2005,78,16.163085654377934,0.0,0.032600792346423824,2035,2057,175
145588,Citrus,2296,10,BGG Golden Age canon,temporal_canon,7.08096,2.5556,2286,2013,62,7.286192968487737,0.0,0.02190406425009323,2438,2478,175
293348,Flesh and Blood,2297,35,Cooperative trick-taking + deduction,taste_cross_over,7.87911,3.6098,1788,2019,87,8.6939453035593,0.0,0.01734578230325531,1618,2445,175
322563,Dice Throne: Season One ReRolled – Pyromancer v. Shadow Thief,2300,12,Dungeon crawl / cooperative campaign adventure,taste_specialist,7.71253,1.8235,4197,2021,93,14.202171042561528,0.0,0.02179309184275461,1285,2180,175
75358,SNCF: France & Germany,2301,10,BGG Golden Age canon,temporal_canon,6.66046,1.8133,3756,2010,90,28.002901300787922,0.0,0.036501951542595244,1445,1357,175
63759,Seeland,2302,10,BGG Golden Age canon,temporal_canon,6.90676,2.2963,3100,2010,64,10.374413117766379,0.0,0.028253840275567495,2423,2388,175
85005,The Boss,2304,11,KeyForge / Catan gateway-franchise cluster,franchise_series,6.78456,1.7871,3118,2010,80,13.527623772621153,0.0,0.026589645822427715,1956,2226,175
163370,Carcassonne: Gold Rush,2306,41,Ticket to Ride / route-building series cluster,franchise_series,7.12779,1.9242,3605,2014,78,10.83774726092815,0.0,0.026118054427583352,2035,2364,175
399822,Fate: Defenders of Grimheim,2307,12,Dungeon crawl / cooperative campaign adventure,taste_specialist,8.10646,2.5556,2017,2025,88,12.970474354922768,0.0,0.023235009923394865,1566,2257,175
122842,Exodus: Proxima Centauri,2308,9,Amerithrash / miniatures / LCG,taste_specialist,7.13709,3.6091,3257,2012,99,13.26444989442825,0.0,0.020849019900467912,1042,2248,175
592,Spades,2309,10,BGG Golden Age canon,temporal_canon,6.80974,2.0269,1660,1938,95,9.064403258264061,0.0,0.017460925286661065,1199,2431,175
330036,Great Plains,2311,35,Cooperative trick-taking + deduction,taste_cross_over,7.03394,1.6863,3856,2021,76,13.78270415961742,0.0,0.03281012426638259,2119,2207,175
113289,Snake Oil,2316,25,Party / family / social deduction,taste_cross_over,6.65534,1.1275,6903,2010,101,16.91204200685024,0.0,0.027843113198719616,966,2014,175
242529,Medium,2317,35,Cooperative trick-taking + deduction,taste_cross_over,6.83854,1.0857,5450,2019,87,21.060734495520588,0.0,0.03959980843982801,1618,1733,175
322562,Dice Throne: Season One ReRolled – Monk v. Paladin,2318,12,Dungeon crawl / cooperative campaign adventure,taste_specialist,7.70703,2.0,4000,2021,99,14.384529180824753,0.0,0.02009124586015719,1042,2164,175
412086,Etherstone,2319,19,Recent releases / new-hotness cluster,temporal_artifact,7.66261,2.4242,2508,2025,87,18.817222028970715,0.0,0.032571957556648684,1618,1903,175
342372,The Elder Scrolls V: Skyrim – The Adventure Game,2320,12,Dungeon crawl / cooperative campaign adventure,taste_specialist,7.65146,3.2254,4283,2022,100,15.996666438877579,0.0,0.02275137820148508,1002,2067,175
66510,The Red Dragon Inn 3,2321,9,Amerithrash / miniatures / LCG,taste_specialist,7.19927,1.9286,6180,2011,74,9.242863073945042,0.0,0.022497918512606276,2194,2423,175
9441,Ribbit,2322,5,Area-control crossover / Root-Eclipse cluster,bridge_cluster,6.77234,1.0888,4051,2004,113,21.967767655849453,0.0,0.028593769424093172,668,1674,175
34585,Keltis,2324,17,Roll-and-write / number dice games,taste_cross_over,6.42662,1.6395,9395,2008,90,28.57616117596626,0.0,0.045538719119659406,1445,1336,175
249763,Claim 2,2325,19,Recent releases / new-hotness cluster,temporal_artifact,6.9305,1.5957,6844,2018,93,22.32491637766361,0.0,0.037869369050501644,1285,1650,175
425276,Unmatched Adventures: Teenage Mutant Ninja Turtles,2326,16,Unmatched / skirmish series cluster,franchise_series,8.53034,2.3333,3350,2025,103,21.846659481525418,0.0,0.02667508336367586,895,1686,175
36648,Pyramid of Pengqueen,2327,10,BGG Golden Age canon,temporal_canon,6.88394,1.3707,3314,2008,76,11.392048731446263,0.0,0.026635538875190504,2119,2338,175
146418,Warhammer: Diskwars,2328,9,Amerithrash / miniatures / LCG,taste_specialist,7.06612,2.7717,4501,2013,74,10.46646628528833,0.0,0.025010858064353724,2194,2380,175
227072,The Chameleon,2330,35,Cooperative trick-taking + deduction,taste_cross_over,6.50407,1.05,15443,2017,111,42.49497549235821,0.0,0.04812179625812719,701,907,175
320527,Dice Throne: Season One ReRolled – Treant v. Ninja,2331,12,Dungeon crawl / cooperative campaign adventure,taste_specialist,7.70626,2.0,4211,2020,82,12.66716921329498,0.0,0.02244537400295103,1861,2279,175
174973,Boss Monster 2: The Next Level,2332,9,Amerithrash / miniatures / LCG,taste_specialist,6.7075,1.8427,13761,2015,103,21.90796889364719,0.0,0.03057902684466272,895,1681,175
253664,Taco Cat Goat Cheese Pizza,2333,19,Recent releases / new-hotness cluster,temporal_artifact,6.4815,1.0338,25518,2018,122,79.31921483576298,0.0,0.06365344874819802,546,476,175
413469,Ada's Dream,2334,2,Current heavy euro engine builders,taste_specialist,8.05343,3.9158,1808,2025,101,20.620065003633496,0.0,0.028985814365462128,966,1776,175
85325,Kolejka,2335,38,Racing / sports / route bridge,bridge_cluster,6.65067,2.034,5920,2011,82,16.17486228048801,0.0,0.0317440707364584,1861,2056,175
22245,Royal Visit,2336,10,BGG Golden Age canon,temporal_canon,6.7136,1.6687,5801,2006,78,21.49907153844833,0.0,0.040615655887273804,2035,1708,175
155969,Harbour,2337,26,Pandemic system cluster,franchise_series,6.49443,2.0773,10493,2015,56,20.681000739336014,0.0,0.06281964520499585,2488,1768,175
242653,Mysthea,2338,2,Current heavy euro engine builders,taste_specialist,7.55575,3.8235,3000,2019,75,12.062898039817808,0.0,0.026814302022353322,2158,2311,175
37358,Founding Fathers,2339,20,Historical wargames + conflict strategy,taste_specialist,6.95129,2.7531,2283,2010,62,7.528787061572072,0.0,0.019637560469447046,2438,2474,175
198287,Legends of Andor: The Last Hope,2341,12,Dungeon crawl / cooperative campaign adventure,taste_specialist,7.82384,3.2759,5267,2016,81,18.170643925666806,0.0,0.03407352167991997,1907,1936,175
273703,Altar Quest,2342,12,Dungeon crawl / cooperative campaign adventure,taste_specialist,7.5619,3.3763,3015,2020,103,15.726659484207627,0.0,0.016358047927048203,895,2082,175
267979,Tiwanaku,2343,19,Recent releases / new-hotness cluster,temporal_artifact,7.24216,2.1951,3035,2022,72,12.310092985630034,0.0,0.030385855420484737,2261,2299,175
163,Balderdash,2344,25,Party / family / social deduction,taste_cross_over,6.4777,1.3915,12428,1984,105,28.715892456471916,0.0,0.03747269004614686,829,1328,175
280748,Escape the Dark Sector,2346,12,Dungeon crawl / cooperative campaign adventure,taste_specialist,7.47745,2.0976,4216,2020,91,10.329035535454747,0.0,0.0184619979630356,1400,2391,175
431305,Great Western Trail: El Paso,2347,19,Recent releases / new-hotness cluster,temporal_artifact,7.05999,2.8393,2685,2025,68,13.319941297173498,0.0,0.03663483205891782,2346,2240,175
19622,A Victory Lost: Crisis in Ukraine 1942-1943,2348,20,Historical wargames + conflict strategy,taste_specialist,7.63924,2.5497,2080,2006,120,15.372866407036776,0.0,0.011349115085194796,577,2097,175
292974,Tournament at Avalon,2349,35,Cooperative trick-taking + deduction,taste_cross_over,7.26747,2.2581,3722,2020,89,19.186837434768673,0.0,0.03172876063588321,1506,1877,175
315060,Unmatched: Buffy the Vampire Slayer,2350,16,Unmatched / skirmish series cluster,franchise_series,7.52913,2.0833,4188,2020,88,20.123487800359722,0.0,0.029508362609131495,1566,1807,175
393973,Match of the Century,2352,19,Recent releases / new-hotness cluster,temporal_artifact,7.46297,2.5814,3053,2023,77,15.148084998130797,0.0,0.033644752414260314,2078,2115,175
192945,Coal Baron: The Great Card Game,2355,8,Medium worker-placement euros,taste_specialist,7.0562,2.7174,3525,2016,60,12.530222877860067,0.0,0.03802357637297594,2459,2285,175
125,Money!,2357,10,BGG Golden Age canon,temporal_canon,6.60728,1.5609,6059,1999,77,33.65734241902828,0.0,0.05360204034278559,2078,1122,175
172933,Dragonwood,2358,25,Party / family / social deduction,taste_cross_over,6.5663,1.3571,13406,2015,99,31.582331180572506,0.0,0.043604806084087296,1042,1206,175
291847,Mantis Falls,2360,35,Cooperative trick-taking + deduction,taste_cross_over,7.13807,2.7143,5499,2021,92,23.72768437862396,0.0,0.038290556223979734,1346,1563,175
312786,Poetry for Neanderthals,2362,35,Cooperative trick-taking + deduction,taste_cross_over,6.65758,1.12,11862,2020,110,29.288088187575337,0.0,0.03670884827956235,725,1309,175
295192,Tinderblox,2365,13,Puzzle / nature tableau builders,taste_cross_over,6.7529,1.0,9489,2020,91,31.216314822435375,0.0,0.04712706423999031,1400,1222,175
275215,Namiji,2366,13,Puzzle / nature tableau builders,taste_cross_over,7.08769,1.7442,5127,2022,81,19.572322934865948,0.0,0.03848052674394151,1907,1851,175
276086,Hamlet: The Village Building Game,2367,13,Puzzle / nature tableau builders,taste_cross_over,6.82273,2.9444,7526,2022,74,23.083652310073372,0.0,0.047709987352027625,2194,1598,175
376893,Cyberion,2368,12,Dungeon crawl / cooperative campaign adventure,taste_specialist,7.88202,1.9333,3027,2023,83,14.126908093690869,0.0,0.025254890556471215,1813,2186,175
331212,Aeon's End: Legacy of Gravehold,2369,12,Dungeon crawl / cooperative campaign adventure,taste_specialist,8.03644,3.4,3140,2021,94,20.360205158591267,0.0,0.031206926400437898,1242,1791,175
378758,Imperial Miners,2370,19,Recent releases / new-hotness cluster,temporal_artifact,7.0875,2.0167,3615,2023,73,10.202244557440277,0.0,0.024325923432124502,2223,2397,175
146221,Forge War,2371,8,Medium worker-placement euros,taste_specialist,7.13782,3.7479,2924,2015,62,7.261602856218812,0.0,0.022073405859665534,2438,2479,175
287589,Red Outpost,2373,3,Thematic sandbox worker-placement bridge,bridge_cluster,6.8744,2.5368,5102,2019,86,25.052895903587338,0.0,0.044741450445627176,1673,1486,175
195528,La Granja: No Siesta,2375,8,Medium worker-placement euros,taste_specialist,6.77624,2.1795,3679,2016,72,13.694626346230505,0.0,0.03387862898622798,2261,2209,175
352764,Disney Villainous: Bigger and Badder,2376,34,Licensed family/fandom games,franchise_series,7.39077,2.4118,8370,2022,95,24.215653195977207,0.0,0.03656314058507855,1199,1534,175
277458,Kluster,2377,19,Recent releases / new-hotness cluster,temporal_artifact,6.55861,1.0417,10379,2018,96,44.45667107403278,0.0,0.0588221790247371,1154,866,175
325348,Successors (Fourth Edition),2379,20,Historical wargames + conflict strategy,taste_specialist,8.00559,4.1167,2630,2021,124,23.793502859771248,0.0,0.017790700556965907,521,1556,175
98918,Bios: Genesis,2382,20,Historical wargames + conflict strategy,taste_specialist,7.07039,4.385,5258,2016,91,31.12141932547092,0.0,0.0345883753181811,1400,1223,175
22192,HeroQuest Advanced Quest,2383,9,Amerithrash / miniatures / LCG,taste_specialist,7.32334,2.194,3904,1990,92,9.037891305983063,0.0,0.016724057395404703,1346,2432,175
222407,Lignum (Second Edition),2384,20,Historical wargames + conflict strategy,taste_specialist,7.66192,4.1098,1807,2017,104,18.828628450632092,0.0,0.02026134880516487,865,1901,175
302520,Hues and Cues,2385,13,Puzzle / nature tableau builders,taste_cross_over,6.44143,1.0625,16967,2020,109,53.088418409228325,0.0,0.055393123631695566,746,724,175
283934,EXIT: The Game – Theft on the Mississippi,2387,4,Legacy + narrative mystery,shared_culture,7.05798,2.7083,3965,2019,95,14.163433916866776,0.0,0.02252911900835148,1199,2183,175
271060,Pathfinder Adventure Card Game: Core Set,2388,12,Dungeon crawl / cooperative campaign adventure,taste_specialist,7.63876,3.0303,3454,2019,79,10.618244573473927,0.0,0.02246471195066277,1990,2373,175
281152,On the Underground: London / Berlin,2389,13,Puzzle / nature tableau builders,taste_cross_over,7.20344,2.3158,2593,2019,66,10.699961990118025,0.0,0.03139817711661925,2389,2368,175
340897,Resurgence,2390,2,Current heavy euro engine builders,taste_specialist,7.55409,3.1455,2238,2022,61,9.54742558300495,0.0,0.027411670967736546,2448,2415,175
179303,Cthulhu Realms,2391,9,Amerithrash / miniatures / LCG,taste_specialist,6.67652,2.0816,5739,2015,79,13.692785866558548,0.0,0.024350392240082692,1990,2210,175
254683,Dodos Riding Dinos,2392,13,Puzzle / nature tableau builders,taste_cross_over,7.47289,1.6383,3570,2021,93,13.073295421898361,0.0,0.024824077201369397,1285,2253,175
310789,Catapult Feud,2393,19,Recent releases / new-hotness cluster,temporal_artifact,6.98501,1.0682,5407,2021,77,19.582890719175335,0.0,0.03963696886633494,2078,1848,175
400205,5 Towers,2394,19,Recent releases / new-hotness cluster,temporal_artifact,6.71356,1.2386,6022,2023,102,34.41089230775833,0.0,0.04294150663416376,931,1096,175
218293,Rise to Nobility,2395,2,Current heavy euro engine builders,taste_specialist,6.9376,3.3023,4444,2018,61,12.100593224167822,0.0,0.03628454555692631,2448,2305,175
299607,Capital Lux 2: Generations,2397,2,Current heavy euro engine builders,taste_specialist,7.55169,2.2222,1877,2021,46,5.877465456724165,0.0,0.026543909493019525,2500,2496,175
279869,Nine Tiles Panic,2398,35,Cooperative trick-taking + deduction,taste_cross_over,6.89582,1.2857,4177,2019,88,19.631244421005245,0.0,0.03293821106155376,1566,1842,175
295948,Aqualin,2399,13,Puzzle / nature tableau builders,taste_cross_over,6.94381,1.5246,4367,2020,90,12.960074335336682,0.0,0.02490289960207279,1445,2258,175
347112,Secret Identity,2400,19,Recent releases / new-hotness cluster,temporal_artifact,7.30102,1.1724,2484,2022,70,11.42072586715221,0.0,0.02869725518425382,2302,2336,175
198190,Kepler-3042,2401,8,Medium worker-placement euros,taste_specialist,7.28143,3.4133,2652,2016,74,10.26959956437349,0.0,0.026281351462138572,2194,2393,175
249,Lifeboats,2402,10,BGG Golden Age canon,temporal_canon,6.57871,1.7794,3998,1993,78,14.54241658747196,0.0,0.028646732589713376,2035,2153,175
262547,Don't Get Got!,2403,35,Cooperative trick-taking + deduction,taste_cross_over,6.94077,1.075,5807,2018,114,24.418291777372357,0.0,0.030878458156438533,653,1526,175
136955,Hands in the Sea,2404,20,Historical wargames + conflict strategy,taste_specialist,7.79621,3.1228,1869,2016,87,14.993151701986786,0.0,0.02120643673970865,1618,2122,175
313262,Shamans,2405,19,Recent releases / new-hotness cluster,temporal_artifact,6.84298,2.0,4935,2021,77,17.793636783957478,0.0,0.03755138179464723,2078,1960,175
229218,A Game of Thrones: Catan – Brotherhood of the Watch,2408,4,Legacy + narrative mystery,shared_culture,7.14985,2.5714,6449,2017,101,17.69213572144508,0.0,0.029073774662639246,966,1963,175
211716,John Company,2409,20,Historical wargames + conflict strategy,taste_specialist,7.3041,4.1485,2034,2017,110,24.039228737354275,0.0,0.02194618305417446,725,1544,175
176558,Mafia de Cuba,2411,25,Party / family / social deduction,taste_cross_over,6.51342,1.4731,8588,2015,87,23.132564693689343,0.0,0.04147673400864739,1618,1595,175
138649,DC Comics Dice Masters: Justice League,2412,9,Amerithrash / miniatures / LCG,taste_specialist,7.25788,2.3056,3261,2015,83,7.86115179955959,0.0,0.01815699515379513,1813,2468,175
369751,Sagrada Artisans,2413,13,Puzzle / nature tableau builders,taste_cross_over,7.67896,2.3846,4053,2023,98,23.56363688409328,0.0,0.036165254053670395,1077,1573,175
320,Scrabble,2415,10,BGG Golden Age canon,temporal_canon,6.2734,2.0522,71351,1948,415,254.3890009894967,0.0,0.018113495870868038,149,160,175
155255,Pax Pamir,2416,20,Historical wargames + conflict strategy,taste_specialist,7.30845,3.6739,2107,2015,100,23.781857565045353,0.0,0.02396738106814476,1002,1558,175
423648,Naishi,2417,19,Recent releases / new-hotness cluster,temporal_artifact,7.6199,2.125,2054,2024,81,11.281064867973324,0.0,0.024351318095863283,1907,2341,175
153507,Terra,2418,10,BGG Golden Age canon,temporal_canon,6.79006,1.5,3459,2014,75,9.099556721746918,0.0,0.025034102841123385,2158,2427,175
38765,Ground Floor,2419,20,Historical wargames + conflict strategy,taste_specialist,6.97996,3.7135,2358,2012,66,7.728311195969579,0.0,0.02146689695655758,2389,2470,175
206150,1754: Conquest – The French and Indian War,2420,20,Historical wargames + conflict strategy,taste_specialist,7.71544,2.3333,2100,2017,76,9.803567379713055,0.0,0.019618044617332117,2119,2408,175
322589,Zapotec,2421,2,Current heavy euro engine builders,taste_specialist,7.13686,2.9865,3448,2022,77,17.46510629355907,0.0,0.03575118456928356,2078,1979,175
417323,Panda Spin,2423,19,Recent releases / new-hotness cluster,temporal_artifact,7.11723,2.0465,3024,2024,76,20.6054642945528,0.0,0.036756302331717575,2119,1777,175
160902,Dungeons & Dragons Dice Masters: Battle for Faerûn,2424,9,Amerithrash / miniatures / LCG,taste_specialist,7.19417,2.1967,3494,2015,70,7.074984557926651,0.0,0.019842897001637078,2302,2484,175
67239,Catan Histories: Settlers of America – Trails to Rails,2425,15,Deck-manipulation / engine gateway cluster,bridge_cluster,6.78428,2.6928,5772,2010,97,17.833121165633198,0.0,0.028789604431562206,1115,1958,175
324853,EXIT: The Game – Kidnapped in Fortune City,2426,4,Legacy + narrative mystery,shared_culture,7.80153,2.8333,2285,2021,85,8.041406646370884,0.0,0.01628648065807406,1719,2464,175
