community,tag_kind,tag,observed,community_size,tag_total,expected,fold_enrichment,p_value,rank_in_community_kind
8,category,Nautical,16,166,108,7.1712,2.2311468094600624,0.0016131072136926219,7.0
8,category,American West,7,166,36,2.3904,2.928380187416332,0.00810403134114721,8.0
8,category,Medieval,22,166,200,13.28,1.6566265060240966,0.010830270961040313,9.0
8,category,Trains,9,166,68,4.5152,1.9932671863926292,0.033393348239083076,10.0
8,category,Age of Reason,4,166,26,1.7264,2.3169601482854496,0.08932279653065425,11.0
8,category,Transportation,8,166,73,4.8472,1.650437365901964,0.10741144564705811,12.0
8,category,Ancient,14,166,151,10.0264,1.3963137317481846,0.12296114213418122,13.0
8,category,Religious,3,166,19,1.2616,2.3779327837666453,0.12751191905434178,14.0
8,category,Territory Building,15,166,166,11.0224,1.3608651473363333,0.13235907726739327,15.0
8,category,Environmental,5,166,72,4.7808,1.0458500669344042,0.5271255606119596,16.0
8,category,Prehistoric,2,166,31,2.0584,0.971628449280995,0.6208021306993671,17.0
8,category,Mythology,5,166,87,5.7768,0.8655310898767484,0.6972209062935413,18.0
8,category,Dice,13,166,221,14.6744,0.885896527285613,0.7236338520816772,19.0
8,category,Travel,2,166,39,2.5896,0.7723200494284832,0.743523940867979,20.0
8,category,Post-Napoleonic,2,166,46,3.0544,0.6547930853850183,0.8215433084578612,21.0
8,category,Humor,3,166,67,4.4488,0.6743391476353173,0.8339534325638985,22.0
8,category,Abstract Strategy,5,166,125,8.3,0.6024096385542168,0.9284733425220737,23.0
8,category,Negotiation,3,166,87,5.7768,0.519318653926049,0.9370514726312599,24.0
8,category,Puzzle,6,166,151,10.0264,0.598420170749222,0.9455592762662839,25.0
8,category,Animals,9,166,217,14.4088,0.6246182888234968,0.9613791556783093,26.0
8,category,Space Exploration,2,166,86,5.7104,0.3502381619501261,0.9820637896280549,27.0
8,category,Political,2,166,95,6.308,0.31705770450221943,0.9896748512572923,28.0
8,category,Novel-based,2,166,100,6.64,0.30120481927710846,0.9924337667074622,29.0
8,category,Bluffing,3,166,135,8.964,0.33467202141900937,0.9955284121750874,30.0
8,category,Science Fiction,11,166,309,20.5176,0.5361250828556946,0.9956185803100677,31.0
8,category,Exploration,6,166,246,16.3344,0.36732295033793716,0.9994813473143324,32.0
8,category,Card Game,28,166,726,48.2064,0.5808357396528262,0.9999392087171021,33.0
8,category,Fighting,8,166,353,23.4392,0.34130857708454215,0.9999825903104169,34.0
8,category,Fantasy,16,166,546,36.2544,0.44132574253056184,0.9999941685841437,35.0
8,category,Adventure,2,166,253,16.7992,0.11905328825182153,0.9999997746915198,36.0
8,mechanic,Worker Placement,77,166,311,20.6504,3.7287413318870333,9.466684617231796e-30,1.0
8,mechanic,Turn Order: Claim Action,19,166,72,4.7808,3.974230254350736,8.235678550024627e-08,2.0
8,mechanic,Tile Placement,46,166,369,24.5016,1.8774284128383452,5.562360519057784e-06,3.0
8,mechanic,Contracts,28,166,183,12.1512,2.3042991638685892,1.3642735220470158e-05,4.0
8,mechanic,Turn Order: Progressive,18,166,90,5.976,3.0120481927710845,1.4400599881910428e-05,5.0
8,mechanic,Rondel,13,166,56,3.7184,3.4961273666092945,4.674801613465804e-05,6.0
8,mechanic,"Worker Placement, Different Worker Types",15,166,73,4.8472,3.0945700610661824,5.6037496229920286e-05,7.0
8,mechanic,Open Drafting,57,166,546,36.2544,1.5722229577651265,8.569478573219653e-05,8.0
8,mechanic,Area Majority / Influence,45,166,426,28.2864,1.590870524350925,0.0005049444133107555,9.0
8,mechanic,Automatic Resource Growth,7,166,24,1.5936,4.392570281124498,0.0006616706495560047,10.0
8,mechanic,Highest-Lowest Scoring,6,166,18,1.1952,5.020080321285141,0.0007436571898697878,11.0
8,mechanic,Auction: Dutch Priority,3,166,4,0.2656,11.295180722891565,0.0010949556446697354,12.0
8,mechanic,Set Collection,53,166,550,36.52,1.4512595837897042,0.0014002809730087355,13.0
8,mechanic,Income,22,166,171,11.3544,1.9375748608468963,0.0015486053656946258,14.0
8,mechanic,Mancala,4,166,9,0.5976,6.693440428380187,0.0018153742189996754,15.0
8,mechanic,Increase Value of Unchosen Resources,8,166,43,2.8552,2.8019052956010086,0.006237565991446781,16.0
8,mechanic,Worker Placement with Dice Workers,9,166,53,3.5192,2.557399408956581,0.0070656092269957855,17.0
8,mechanic,Turn Order: Pass Order,5,166,22,1.4608,3.4227820372398683,0.012684608776450477,18.0
8,mechanic,End Game Bonuses,30,166,312,20.7168,1.448100092678406,0.019827027189206325,19.0
8,mechanic,Action Queue,11,166,85,5.644,1.9489723600283486,0.022840046235056435,20.0
8,mechanic,Network and Route Building,17,166,161,10.6904,1.5902117787921872,0.03461777405162495,21.0
8,mechanic,Selection Order Bid,3,166,14,0.9296,3.2271944922547333,0.06087270873755787,22.0
8,mechanic,Closed Drafting,9,166,76,5.0464,1.783449587824984,0.06141763735486096,23.0
8,mechanic,Hidden Victory Points,6,166,44,2.9216,2.053669222343921,0.0676328871218241,24.0
8,mechanic,Victory Points as a Resource,9,166,79,5.2456,1.7157236541101115,0.07494803697561181,25.0
8,mechanic,Variable Phase Order,9,166,81,5.3784,1.6733601070950468,0.0849185552538317,26.0
8,mechanic,Auction / Bidding,15,166,155,10.292,1.4574426739214925,0.08532439779202915,27.0
8,mechanic,Resource to Move,5,166,36,2.3904,2.0917001338688084,0.08621064888436589,28.0
8,mechanic,Follow,5,166,36,2.3904,2.0917001338688084,0.08621064888436589,29.0
8,mechanic,Track Movement,10,166,97,6.4408,1.5526021612222083,0.10587031841443693,30.0
8,mechanic,Auction: Multiple Lot,2,166,9,0.5976,3.3467202141900936,0.11599361050046243,31.0
8,mechanic,Market,9,166,87,5.7768,1.557955961778147,0.11938942554285652,32.0
8,mechanic,Catch the Leader,4,166,29,1.9256,2.077274615704196,0.12198387090650903,33.0
8,mechanic,Commodity Speculation,5,166,40,2.656,1.8825301204819276,0.12210150129883582,34.0
8,mechanic,Multi-Use Cards,11,166,113,7.5032,1.4660411557735367,0.12550846365771534,35.0
8,mechanic,Slide / Push,3,166,20,1.328,2.259036144578313,0.14307419284151637,36.0
8,mechanic,Action Retrieval,6,166,55,3.652,1.6429353778751368,0.1542360651724672,37.0
8,mechanic,Action Points,22,166,266,17.6624,1.2455838391158618,0.15840007038893517,38.0
8,mechanic,Turn Order: Stat-Based,6,166,56,3.7184,1.6135972461273667,0.16384665949371707,39.0
8,mechanic,Auction: Dutch,3,166,22,1.4608,2.053669222343921,0.17591052058548087,40.0
8,mechanic,Ownership,6,166,60,3.984,1.5060240963855422,0.2046893865406882,41.0
8,mechanic,Static Capture,2,166,13,0.8632,2.3169601482854496,0.21197552008662116,42.0
8,mechanic,Action Drafting,5,166,49,3.2536,1.5367592820260634,0.2227172717209727,43.0
8,mechanic,Bias,3,166,25,1.66,1.8072289156626506,0.22846722417746998,44.0
8,mechanic,"I Cut, You Choose",2,166,14,0.9296,2.1514629948364887,0.23715932197813178,45.0
8,mechanic,Advantage Token,2,166,15,0.996,2.0080321285140563,0.2624911813719442,46.0
8,mechanic,Pick-up and Deliver,9,166,109,7.2376,1.2435061346302643,0.2961384484895496,47.0
8,mechanic,Modular Board,28,166,381,25.2984,1.1067893621731018,0.3054150091428056,48.0
8,mechanic,Grid Coverage,6,166,69,4.5816,1.3095861707700367,0.30725333729952137,49.0
8,mechanic,Auction: Sealed Bid,2,166,17,1.1288,1.771793054571226,0.3130960571376146,50.0
8,mechanic,Variable Set-up,25,166,339,22.5096,1.1106372392223762,0.3134386370550566,51.0
8,mechanic,Events,11,166,140,9.296,1.183304647160069,0.32372344214487214,52.0
8,mechanic,Tech Trees / Tech Tracks,8,166,99,6.5736,1.2169891687963976,0.3342383330189383,53.0
8,mechanic,Simultaneous Action Selection,16,166,216,14.3424,1.1155734047300312,0.3589700725276087,54.0
8,mechanic,Auction: Turn Order Until Pass,2,166,19,1.2616,1.5852885225110969,0.36293875604202513,55.0
8,mechanic,Constrained Bidding,2,166,20,1.328,1.506024096385542,0.38736815195319274,56.0
8,mechanic,Turn Order: Time Track,2,166,20,1.328,1.506024096385542,0.38736815195319274,57.0
8,mechanic,Tags,6,166,85,5.644,1.0630758327427356,0.501072341315518,58.0
8,mechanic,Loans,2,166,26,1.7264,1.1584800741427248,0.5236788011526966,59.0
8,mechanic,Area Movement,13,166,203,13.4792,0.9644489287198053,0.6004190219133235,60.0
8,mechanic,Semi-Cooperative Game,2,166,30,1.992,1.0040160642570282,0.6026573395855455,61.0
8,mechanic,Pattern Building,9,166,145,9.628,0.9347735770668882,0.6363953635831002,62.0
8,mechanic,Once-Per-Game Abilities,3,166,49,3.2536,0.922055569215638,0.6424647769556242,63.0
8,mechanic,Race,9,166,148,9.8272,0.9158254640182352,0.6612066054338933,64.0
8,mechanic,Stock Holding,2,166,39,2.5896,0.7723200494284832,0.743523940867979,65.0
8,mechanic,Layering,3,166,58,3.8512,0.7789779808890736,0.7526175708538414,66.0
8,mechanic,"Deck, Bag, and Pool Building",14,166,244,16.2016,0.864112186450721,0.7630988265745354,67.0
8,mechanic,Die Icon Resolution,3,166,63,4.1832,0.7171543316121629,0.8010951505502919,68.0
8,mechanic,Delayed Purchase,2,166,45,2.988,0.6693440428380187,0.811865625611172,69.0
8,mechanic,Enclosure,2,166,45,2.988,0.6693440428380187,0.811865625611172,70.0
8,mechanic,Hexagon Grid,10,166,210,13.944,0.7171543316121629,0.9059348418553496,71.0
8,mechanic,Movement Points,3,166,82,5.4448,0.5509844255069057,0.9190258484722561,72.0
8,mechanic,Voting,2,166,65,4.316,0.4633920296570899,0.9377404351735993,73.0
8,mechanic,Point to Point Movement,7,166,168,11.1552,0.6275100401606425,0.9404907621905516,74.0
8,mechanic,Trading,2,166,68,4.5152,0.4429482636428065,0.9476515073749607,75.0
8,mechanic,Memory,2,166,69,4.5816,0.4365287235900122,0.9506091250511189,76.0
8,mechanic,Grid Movement,12,166,270,17.928,0.6693440428380187,0.9580315618519595,77.0
8,mechanic,Push Your Luck,6,166,162,10.7568,0.5577867023650156,0.9659329461814752,78.0
8,mechanic,Square Grid,3,166,131,8.6984,0.34489101443943715,0.9943543581315313,79.0
8,mechanic,Hand Management,43,166,895,59.428,0.7235646496600929,0.9981229992949964,80.0
8,mechanic,Take That,6,166,238,15.8032,0.37966994026526274,0.9991973352935949,81.0
8,mechanic,Solo / Solitaire Game,21,166,565,37.516,0.5597611685680777,0.9997327144250568,82.0
8,mechanic,Team-Based Game,2,166,200,13.28,0.15060240963855423,0.9999902127337006,83.0
8,mechanic,Variable Player Powers,25,166,711,47.2104,0.529544337688306,0.9999906915206296,84.0
8,mechanic,Dice Rolling,23,166,722,47.9408,0.4797583686546741,0.9999992585998164,85.0
9,category,Fighting,131,251,353,35.4412,3.696263106215365,9.788285871174085e-54,1.0
9,category,Miniatures,81,251,167,16.7668,4.830975499200802,4.772487914503289e-41,2.0
9,category,Fantasy,119,251,546,54.8184,2.170803963632649,1.3326797321834973e-21,3.0
9,category,Collectible Components,28,251,38,3.8152,7.339064793457748,5.1697083405845036e-21,4.0
9,category,Horror,48,251,125,12.55,3.824701195219123,2.1985164722632295e-18,5.0
9,category,Science Fiction,78,251,309,31.0236,2.514214984721309,4.610023777846157e-17,6.0
9,category,Adventure,66,251,253,25.4012,2.5983024424042958,4.588330489135506e-15,7.0
9,category,Wargame,51,251,214,21.4856,2.3736828387385036,4.846060447064418e-10,8.0
9,category,Movies / TV / Radio theme,27,251,92,9.2368,2.923090247704833,1.0426303244368799e-07,9.0
9,category,Zombies,13,251,29,2.9116,4.46489902459129,1.2151971518934967e-06,10.0
9,category,Exploration,48,251,246,24.6984,1.9434457292780098,1.5293998294259492e-06,11.0
9,category,Novel-based,25,251,100,10.04,2.49003984063745,8.421507980554344e-06,12.0
9,category,Space Exploration,19,251,86,8.6344,2.2005003242842585,0.0006062770755014701,13.0
9,category,Bluffing,26,251,135,13.554,1.9182529142688505,0.0006215293881574886,14.0
9,category,Comic Book / Strip,11,251,37,3.7148,2.9611284591364275,0.0006676445979788543,15.0
9,category,Negotiation,19,251,87,8.7348,2.1752072171085772,0.0007066289261525934,16.0
9,category,Video Game Theme,14,251,58,5.8232,2.4041763978568484,0.0012917766549338109,17.0
9,category,Expansion for Base-game,2,251,2,0.2008,9.9601593625498,0.010044017607042816,18.0
9,category,Murder / Mystery,9,251,49,4.9196,1.8294170257744533,0.05119568571381703,19.0
9,category,Civil War,4,251,18,1.8072,2.213368747233289,0.09858806108918014,20.0
9,category,Sports,6,251,33,3.3132,1.8109380659181455,0.10625671840575493,21.0
9,category,Political,13,251,95,9.538,1.3629691759278675,0.1511966792133102,22.0
9,category,Mythology,12,251,87,8.7348,1.3738150844896277,0.15703874812743268,23.0
9,category,Spies / Secret Agents,7,251,45,4.518,1.5493581230633025,0.15896233082631375,24.0
9,category,Aviation / Flight,4,251,24,2.4096,1.6600265604249667,0.21560977738220394,25.0
9,category,Humor,8,251,67,6.7268,1.1892727597074388,0.3575048873619122,26.0
9,category,Mafia,2,251,13,1.3052,1.5323322096230463,0.3808128689935346,27.0
9,category,World War II,7,251,64,6.4256,1.0893924302788844,0.465948532692133,28.0
9,category,Maze,2,251,16,1.6064,1.245019920318725,0.4880220494812332,29.0
9,category,Pirates,4,251,36,3.6144,1.1066843736166445,0.4955569358675532,30.0
9,category,Card Game,73,251,726,72.8904,1.001503627363823,0.5195535956188115,31.0
9,category,Travel,4,251,39,3.9156,1.0215548064153641,0.5609185237739108,32.0
9,category,American West,3,251,36,3.6144,0.8300132802124834,0.7167810591334907,33.0
9,category,Deduction,15,251,171,17.1684,0.873698189697351,0.7542104135901326,34.0
9,category,Print & Play,3,251,51,5.1204,0.5858917272088118,0.9000230917692511,35.0
9,category,Civilization,9,251,128,12.8512,0.7003237051792829,0.9110993481752914,36.0
9,category,Dice,17,251,221,22.1884,0.7661661048115231,0.912702312590004,37.0
9,category,Territory Building,12,251,166,16.6664,0.720011520184323,0.9215643890940562,38.0
9,category,Real-time,5,251,84,8.4336,0.5928666287232024,0.9361375852930497,39.0
9,category,Post-Napoleonic,2,251,46,4.6184,0.4330504070673826,0.9541817539291864,40.0
9,category,Action / Dexterity,2,251,51,5.1204,0.39059448480587455,0.9708048185687542,41.0
9,category,Transportation,3,251,73,7.3292,0.4093216176390329,0.9826628488076448,42.0
9,category,Party Game,7,251,144,14.4576,0.484174413457282,0.9932255453659063,43.0
9,category,Medieval,11,251,200,20.08,0.5478087649402391,0.9940339878266069,44.0
9,category,Ancient,7,251,151,15.1604,0.46172924197250736,0.9959048921164751,45.0
9,category,Nautical,4,251,108,10.8432,0.3688947912055482,0.9965190573497055,46.0
9,category,Puzzle,4,251,151,15.1604,0.26384528112714706,0.9999232775936222,47.0
9,category,City Building,6,251,200,20.08,0.29880478087649404,0.9999789661730292,48.0
9,category,Economic,5,251,380,38.152,0.13105472845460264,0.9999999999999725,49.0
9,mechanic,Variable Player Powers,174,251,711,71.3844,2.4375073545480523,4.677352173813685e-46,1.0
9,mechanic,Dice Rolling,161,251,722,72.4888,2.2210327664411604,1.0770072262605039e-34,2.0
9,mechanic,Player Elimination,40,251,126,12.6504,3.161955353190413,3.5083327698765655e-12,3.0
9,mechanic,Role Playing,37,251,112,11.2448,3.2904097894137734,6.521997085566523e-12,4.0
9,mechanic,Grid Movement,62,251,270,27.108,2.2871477054743985,2.1328635274649017e-11,5.0
9,mechanic,Modular Board,77,251,381,38.2524,2.012945592956259,4.013445711091471e-11,6.0
9,mechanic,Area Movement,49,251,203,20.3812,2.4041763978568484,7.101460837101348e-10,7.0
9,mechanic,Team-Based Game,45,251,200,20.08,2.2410358565737054,4.317096484652527e-08,8.0
9,mechanic,Line of Sight,22,251,68,6.8272,3.222404499648465,2.590119925248796e-07,9.0
9,mechanic,Deck Construction,15,251,43,4.3172,3.474474196238303,8.06043404261093e-06,10.0
9,mechanic,"Deck, Bag, and Pool Building",45,251,244,24.4976,1.836914636535824,1.693884755022928e-05,11.0
9,mechanic,Rock-Paper-Scissors,7,251,12,1.2048,5.810092961487383,4.829677347996924e-05,12.0
9,mechanic,Movement Template,6,251,9,0.9036,6.6401062416998675,6.262275043629367e-05,13.0
9,mechanic,Cooperative Game,64,251,414,41.5656,1.5397347806840271,9.098303638429935e-05,14.0
9,mechanic,Interrupts,9,251,22,2.2088,4.0746106483158275,0.00013841186641453193,15.0
9,mechanic,Action Points,45,251,266,26.7064,1.6849893658448911,0.0001590614812055608,16.0
9,mechanic,Hand Management,116,251,895,89.858,1.2909256827438846,0.0002228885876506392,17.0
9,mechanic,Traitor Game,12,251,43,4.3172,2.7795793569906424,0.0007207619747670009,18.0
9,mechanic,Measurement Movement,4,251,6,0.6024,6.640106241699867,0.0012650927612019253,19.0
9,mechanic,Critical Hits and Failures,7,251,19,1.9076,3.669532396728874,0.0016525639567702066,20.0
9,mechanic,Stat Check Resolution,9,251,30,3.012,2.9880478087649402,0.0019327433757393953,21.0
9,mechanic,Trading,15,251,68,6.8272,2.197093977033044,0.0023199102614101046,22.0
